Cluster ID,confidence_score,id,name,canonical_id,canonical_name 
4521,,5052,Ioannis A. Gkioulekas,,
4522,,5053,Todd Zickler,,
4523,,5054,Youwei Zhang,,
4524,,5055,Iasonas Kokkinos,,
4525,,5056,Yair Wiener,,
4526,,5057,David Adametz,,
4527,,5058,Min Xu,,
4528,,5059,Akshay Krishnamurthy,,
4529,,506,James R. Glass,,
208,0.875515,5060,Matus J. Telgarsky,b'5060',b'matus j. telgarsky'
4530,,5061,S. D. Babacan,,
4531,,5062,Shulin Yang,,
4532,,5063,Abdul S. Sheikh,,
4533,,5064,Bin Zhao,,
4534,,5065,Hui Lin,,
209,0.875515,5066,Odalric-ambrym Maillard,b'5066',b'odalric-ambrym maillard'
4535,,5067,Guillaume Desjardins,,
4536,,5068,Angela Yao,,
4537,,5069,Juergen Gall,,
210,0.379375,507,Michael S. Phillips,b'507',b'michael s. phillips'
4538,,5070,Luc V. Gool,,
4539,,5071,Yoonho Hwang,,
4540,,5072,Hee-kap Ahn,,
4541,,5073,Abram L. Friesen,,
4542,,5074,Skander Mensi,,
4543,,5075,Richard Naud,,
4544,,5076,Matthew A. Kayala,,
4545,,5077,Tomer Koren,,
4546,,5078,Soumya Ghosh,,
4547,,5079,Andrei B. Ungureanu,,
4548,,508,Vijay K. Samalam,,
4549,,5080,Michael Shindler,,
4550,,5081,Alex Wong,,
4551,,5082,Adam W. Meyerson,,
4552,,5083,Dan Feldman,,
4553,,5084,Matthew Faulkner,,
4554,,5085,Cristina Savin,,
4555,,5086,Richard G. Gibson,,
4556,,5087,Duane Szafron,,
4557,,5088,Matthew D. Zeiler,,
4558,,5089,Iain Matthews,,
4559,,509,Bruno Caprile,,
4560,,5090,Benjamin Link,,
4561,,5091,Vincent Tan,,
4562,,5092,Kamiar R. Rad,,
4563,,5093,Guy Broeck,,
4564,,5094,Xiaoyin Ge,,
4565,,5095,Issam I. Safa,,
4566,,5096,Yusu Wang,,
4567,,5097,Jing Lei,,
4568,,5098,Wojciech Kotlowski,,
4569,,5099,Flavio Chierichetti,,
4570,,51,Charles M. Marcus,,
4571,,510,Kenneth A. Marko,,
4572,,5100,David Liben-nowell,,
4573,,5101,Guido F. Montufar,,
4574,,5102,Johannes Rauh,,
4575,,5103,Nihat Ay,,
4576,,5104,Dominique Tschopp,,
4577,,5105,Suhas Diggavi,,
4578,,5106,Payam Delgosha,,
4579,,5107,Soheil Mohajer,,
4580,,5108,Rafael M. Frongillo,,
4581,,5109,Johanni Brea,,
4582,,511,F. R. Waugh,,
4583,,5110,Walter Senn,,
4584,,5111,Jo?o V. Messias,,
4585,,5112,Matthijs Spaan,,
4586,,5113,Pedro U. Lima,,
4587,,5114,Nasser M. Nasrabadi,,
4588,,5115,Trac D. Tran,,
4589,,5116,Nam Nguyen,,
4590,,5117,Danilo J. Rezende,,
4591,,5118,Daan Wierstra,,
4592,,5119,Rina Panigrahy,,
4593,,512,David C. Tam,,
4594,,5120,Krzysztof J. Dembczynski,,
4595,,5121,Willem Waegeman,,
4596,,5122,Weiwei Cheng,,
4597,,5123,Eyke H?llermeier,,
4598,,5124,Christopher Re,,
4599,,5125,Stephen Wright,,
4600,,5126,Feng Niu,,
4601,,5127,Xaq Pitkow,,
4602,,5128,Yashar Ahmadian,,
4603,,5129,Ken D. Miller,,
4604,,513,Roger N. Shepard,,
4605,,5130,Blake Shaw,,
4606,,5131,Bert Huang,,
4607,,5132,Bo Chen,,
4608,,5133,Ankur P. Parikh,,
4609,,5134,Asela Gunawardana,,
4610,,5135,Puyang Xu,,
4611,,5136,David R. Karger,,
4612,,5137,Ali Tofigh,,
4613,,5138,Erik Sj?lund,,
4614,,5139,Mattias H?glund,,
4615,,514,Sheila Kannappan,,
4616,,5140,Jens Lagergren,,
4617,,5141,Binbin Lin,,
211,0.0752817,5142,Chiyuan Zhang,b'5142',b'chiyuan zhang'
4618,,5143,Jun Wang,,
4619,,5144,Huyen T. Do,,
4620,,5145,Adam Woznica,,
4621,,5146,Alexandros Kalousis,,
4622,,5147,Hao Xu,,
212,0.875515,5148,David E. Carlson,b'5148',b'david e. carlson'
4623,,5149,Nicolas Boumal,,
4624,,5150,Pierre-antoine Absil,,
4625,,5151,Anshumali Shrivastava,,
4626,,5152,Joshua L. Moore,,
4627,,5153,Arnd C. K?nig,,
4628,,5154,Sungwoong Kim,,
4629,,5155,Sebastian Nowozin,,
4630,,5156,Chang D. Yoo,,
4631,,5157,Zhen Li,,
4632,,5158,Huazhong Ning,,
4633,,5159,Liangliang Cao,,
4634,,516,Thomas H. Brown,,
4635,,5160,Salah Rifai,,
213,0.228641,5161,Yann N. Dauphin,b'5161',b'yann n. dauphin'
4636,,5162,Xavier Muller,,
4637,,5163,Philipp Hennig,,
4638,,5165,Daniil Ryabko,,
4639,,5166,Daniel Tranchina,,
4640,,5167,Yasin Abbasi-yadkori,,
4641,,5168,Ricardo S. Cabral,,
4642,,5169,Joao P. Costeira,,
4643,,517,Zachary F. Mainen,,
4644,,5170,Alexandre Bernardino,,
4645,,5171,Simon Wiesler,,
4646,,5172,Hermann Ney,,
4647,,5173,Jun-ichiro Hirayama,,
4648,,5174,Kevin G. Jamieson,,
4649,,5175,Martin O. Larsson,,
4650,,5176,Johan Ugander,,
214,0.187044,5177,Xianxing Zhang,b'5177',b'xianxing zhang'
4651,,5178,Andrew Cotter,,
4652,,5179,Minmin Chen,,
4653,,518,Anthony M. Zador,,
4654,,5180,Risheng Liu,,
4655,,5181,Zhixun Su,,
4656,,5182,Duy Q. Vu,,
4657,,5183,David Hunter,,
4658,,5184,Mehdi Keramati,,
4659,,5185,Boris S. Gutkin,,
4660,,5186,Andrew E. Waters,,
4661,,5187,Aswin C. Sankaranarayanan,,
4662,,5188,Artin Armagan,,
4663,,5189,Merlise Clyde,,
4664,,519,Brenda J. Claiborne,,
4665,,5190,Nobuyuki Morioka,,
4666,,5191,Shin'ichi Satoh,,
4667,,5192,R?mi Bardenet,,
4668,,5193,Yisong Yue,,
4669,,5194,Bogdan Alexe,,
4670,,5195,Viviana Petrescu,,
4671,,5196,Stefano Ermon,,
4672,,5197,Philip S. Thomas,,
4673,,5198,Phillip Isola,,
4674,,5199,Devi Parikh,,
4675,,52,R. M. Westervelt,,
4676,,520,Vwani P. Roychowdhury,,
4677,,5200,Aude Oliva,,
4678,,5201,Kohei Hayashi,,
215,0.875515,5202,Po-ling Loh,b'5202',b'po-ling loh'
4679,,5203,Trung T. Pham,,
4680,,5204,Xinggang Wang,,
4681,,5205,Xingwei Yang,,
4682,,5206,Wenyu Liu,,
4683,,5207,Joseph J. Lim,,
4684,,5208,Ardavan Saeedi,,
211,0.0752817,5209,Yichuan Zhang,b'5142',b'chiyuan zhang'
4685,,521,Alon Orlitsky,,
216,0.308444,5210,Charles A. Sutton,b'5210',b'charles a. sutton'
4686,,5211,Faisal Khan,,
4687,,5212,Bilge Mutlu,,
4688,,5213,Alexandre Karpenko,,
4689,,5214,Vicente Ordonez,,
4690,,5215,Girish Kulkarni,,
4691,,5216,Alex K. Susemihl,,
4692,,5217,Giovanni Zappella,,
217,0.0967603,5218,Zhan Lim,b'5218',b'zhan lim'
4693,,5219,Lee Sun,,
4694,,522,Yoichi Hayashi,,
4695,,5220,Victor Gabillon,,
4696,,5221,Jaedeug Choi,,
4697,,5222,Kee-eung Kim,,
4698,,5223,Kenan Y. Y?lmaz,,
4699,,5224,Ali T. Cemgil,,
4700,,5225,Umut Simsekli,,
4701,,5226,Fahad S. Khan,,
4702,,5227,Joost Weijer,,
4703,,5228,Andrew D. Bagdanov,,
4704,,5229,Maria Vanrell,,
4705,,523,Bert de Vries,,
4706,,5230,Dan Zhang,,
218,0.0106409,5231,Yan Liu,b'5231',b'yan liu'
4707,,5232,Luo Si,,
4708,,5233,Richard D. Lawrence,,
4709,,5234,Xinghua Lou,,
4710,,5235,Fred A. Hamprecht,,
4711,,5236,Chenlei Leng,,
219,0.875515,5237,Xue-xin Wei,b'5237',b'xue-xin wei'
4712,,5238,Maksims Volkovs,,
4713,,5239,Aharon Birnbaum,,
4714,,524,Jos? Carlos Pr?ncipe,,
4715,,5240,Shai S. Shwartz,,
4716,,5241,Amr Ahmed,,
4717,,5242,Sujith Ravi,,
4718,,5243,Andrej Karpathy,,
4719,,5244,Ulugbek Kamilov,,
4720,,5245,Michael Unser,,
220,0.544746,5246,Karthik Mohan,b'5246',b'karthik mohan'
4721,,5247,Mike Chung,,
4722,,5248,Seungyeop Han,,
4723,,5249,Daniela Witten,,
4724,,525,Bojan Petek,,
4725,,5250,Maryam Fazel,,
4726,,5251,Chi Jin,,
4727,,5252,Jingwen Yan,,
4728,,5253,Sungeun Kim,,
4729,,5254,Shannon Risacher,,
4730,,5255,Andrew Saykin,,
4731,,5256,Li Shen,,
4732,,5257,Mert Pilanci,,
4733,,5258,Jeremy Weiss,,
4734,,5259,Sriraam Natarajan,,
4735,,526,Otto Schmidbauer,,
4736,,5260,David Page,,
221,0.875515,5261,Yi Wu,b'5261',b'yi wu'
4737,,5262,Jeremie Mary,,
4738,,5263,Deepak Venugopal,,
4739,,5264,Edward Challis,,
4740,,5265,Shengxuan Ye,,
4741,,5266,Ian Ross,,
4742,,5267,Adam Mamelak,,
4743,,5268,Teodor M. Moldovan,,
4744,,5269,Robert Gens,,
4745,,527,Chuck Wooters,,
4746,,5270,Melanie Rey,,
4747,,5271,Victor Bittorf,,
4748,,5272,Wei Bi,,
222,0.187044,5273,Evan Archer,b'5273',b'evan archer'
4749,,5274,Jasper Snoek,,
4750,,5275,Stephen Becker,,
4751,,5276,Jalal Fadili,,
4752,,5277,Zohar Karnin,,
4753,,5278,Pietro D. Lena,,
4754,,5279,Ken Nagata,,
4755,,528,Ken-ichi Iso,,
4756,,5280,Harish G. Ramaswamy,,
4757,,5281,Nichol?s Della Penna,,
4758,,5282,Anima Anandkumar,,
4759,,5283,Ragupathyraj Valluvan,,
4760,,5284,Alex Flint,,
223,0.228641,5285,Pedro Ortega,b'5285',b'pedro ortega'
4761,,5286,Jordi Grau-moya,,
4762,,5287,Tim Genewein,,
4763,,5288,David Balduzzi,,
4764,,5289,Daniel Braun,,
4765,,529,Takao Watanabe,,
4766,,5290,Aaron Defazio,,
4767,,5291,S?ren Hauberg,,
4768,,5292,Oren Freifeld,,
4769,,5293,Marc Bellemare,,
4770,,5294,Zhitang Chen,,
4771,,5295,Laiwan Chan,,
4772,,5296,Jayadev Acharya,,
4773,,5297,Hirakendu Das,,
4774,,5298,Qihang Lin,,
4775,,5299,Javier Pena,,
4776,,53,Gerald Tesauro,,
224,0.410922,530,Garrison W. Cottrell,b'530',b'garrison w. cottrell'
4777,,5300,Aaron Dennis,,
4778,,5301,He He,,
4779,,5302,Jason Eisner,,
4780,,5303,Arindam Banerjee,,
4781,,5304,Nikhil Bhat,,
4782,,5305,Moritz Hardt,,
4783,,5306,Katrina Ligett,,
4784,,5307,Abner Guzm?n-rivera,,
4785,,5308,Dhruv Batra,,
4786,,5309,Andre Wibisono,,
4787,,531,Janet Metcalfe,,
4788,,5310,Edouard Klein,,
4789,,5311,Matthieu Geist,,
4790,,5312,Bilal Piot,,
4791,,5313,Olivier Pietquin,,
4792,,5314,Assaf Glazer,,
4793,,5315,Michael Lindenbaum,,
4794,,5316,Tivadar Papai,,
4795,,5317,Daniel Stefankovic,,
4796,,5318,Jeff Beck,,
4797,,5319,Adam Teichert,,
4798,,532,Shelly D. D. Goggin,,
4799,,5320,Dmitry Adamskiy,,
4800,,5322,Sergey Feldman,,
4801,,5323,Toke Hansen,,
4802,,5324,Yao-nan Chen,,
4803,,5325,Sven Dickinson,,
4804,,5326,Zhenming Liu,,
4805,,5327,Bozidar Radunovic,,
4806,,5328,Qirong Ho,,
4807,,5329,Junming Yin,,
4808,,533,Kristina M. Johnson,,
225,0.269411,5330,Anand Sarwate,b'5330',b'anand sarwate'
4809,,5331,Konstantinos Tsianos,,
4810,,5332,Sean Lawlor,,
4811,,5333,James Scott,,
4812,,5334,Neil Burch,,
4813,,5335,Aditya Khosla,,
4814,,5336,Jianxiong Xiao,,
4815,,5337,Shiva P. Kasiviswanathan,,
207,0.0724722,5338,Huahua Wang,b'5004',b'hua wang'
4816,,5339,Prem Melville,,
226,0.308444,534,Karl E. Gustafson,b'534',b'karl e. gustafson'
4817,,5340,James Lloyd,,
4818,,5341,Prem K. Gopalan,,
4819,,5342,Michael Freedman,,
4820,,5343,Benjamin Rolfs,,
4821,,5344,Bala Rajaratnam,,
4822,,5345,Dominique Guillot,,
4823,,5346,Ian Wong,,
227,0.875515,5347,Arian Maleki,b'5347',b'arian maleki'
4824,,5348,Quanquan Gu,,
4825,,5349,Thomas Furmston,,
4826,,535,Esther Levin,,
228,0.490571,5350,Jennifer Gillenwater,b'5350',b'jennifer gillenwater'
4827,,5351,Jens Mueller,,
4828,,5352,Soeren Laue,,
4829,,5353,Sascha Swiercy,,
4830,,5354,Konstantina Palla,,
4831,,5355,Minjie Xu,,
4832,,5356,Nan Du,,
229,0.875515,5357,Ming Yuan,b'5357',b'ming yuan'
4833,,5358,Kosuke Fukumasu,,
4834,,5359,Koji Eguchi,,
4835,,5360,C. M. Niu,,
4836,,5361,Sirish Nandyala,,
4837,,5362,Won J. Sohn,,
4838,,5363,Terence Sanger,,
4839,,5364,Stephen Pasteris,,
4840,,5365,Hyunsin Park,,
4841,,5366,Sungrack Yun,,
4842,,5367,Sanghyuk Park,,
4843,,5368,Francesca Petralia,,
4844,,5369,Arash Vahdat,,
4845,,537,Tan Phan,,
4846,,5370,Raajay Viswanathan,,
4847,,5371,Alexander Lorbert,,
4848,,5372,Stefan Habenschuss,,
4849,,5373,Johannes Bill,,
4850,,5374,Vasiliy Karasev,,
4851,,5375,Christian Mayr,,
4852,,5376,Paul St?rke,,
4853,,5377,Johannes Partzsch,,
4854,,5378,Love Cederstroem,,
4855,,5379,Rene Sch?ffny,,
4856,,5380,Yao Shuai,,
4857,,5381,Heidemarie Schmidt,,
4858,,5382,Yin Chen,,
4859,,5383,Liping Liu,,
4860,,5384,Figen Oztoprak,,
4861,,5385,Jorge Nocedal,,
4862,,5386,Bonnie Kirkpatrick,,
4863,,5387,Nilesh Dalvi,,
4864,,5388,Aditya Parameswaran,,
4865,,5389,Vibhor Rastogi,,
230,0.34519,539,Sebastian Thrun,b'539',b'sebastian thrun'
4866,,5390,Xianghang Liu,,
4867,,5391,Michael Bryant,,
4868,,5392,Antonino Freno,,
4869,,5393,Marc Tommasi,,
4870,,5394,Siddharth Gopal,,
4871,,5395,Alexandru Niculescu-mizil,,
4872,,5396,Ko-jen Hsiao,,
4873,,5397,Kevin Xu,,
4874,,5398,Jeff Calder,,
4875,,5399,Stanislas Lauly,,
231,0.439879,54,Terrence J. Sejnowski,b'54',b'terrence j. sejnowski'
4876,,540,Knut M?ller,,
4877,,5400,Qixia Jiang,,
4878,,5401,Maosong Sun,,
4879,,5402,Joan Fruitet,,
4880,,5403,Maureen Clerc,,
4881,,5404,Eunho Yang,,
232,0.308444,5405,Genevera Allen,b'5405',b'genevera allen'
4882,,5406,Zhandong Liu,,
4883,,5407,Henrik Ohlsson,,
4884,,5408,Allen Yang,,
4885,,5409,Roy Dong,,
4886,,541,Alexander Linden,,
4887,,5410,Hyun S. Park,,
4888,,5411,Eakta Jain,,
4889,,5412,Azadeh Khaleghi,,
4890,,5413,Demba Ba,,
4891,,5414,Behtash Babadi,,
4892,,5415,Patrick Purdon,,
4893,,5416,Emery Brown,,
4894,,5417,Qiang Liu,,
52,0.875515,5418,Alexander T. Ihler,b'1966',b'alexander t. ihler'
4895,,5419,Kei Wakabayashi,,
4896,,542,Margaret E. Sereno,,
4897,,5420,Takao Miura,,
4898,,5421,Sejong Yoon,,
233,0.00437793,5422,Chen Chen,b'5422',b'chen chen'
4899,,5423,Junzhou Huang,,
4900,,5424,Matthew Der,,
4901,,5425,Ana Radovanovic,,
4902,,5426,Yunlong He,,
4903,,5427,Haesun Park,,
4904,,5428,Sasha Rakhlin,,
4905,,5429,Simon Ashton,,
4906,,543,Anthony Jayakumar,,
4907,,5430,Marthinus D. Plessis,,
4908,,5431,Song Liu,,
4909,,5432,Manuel Lopes,,
4910,,5433,Tobias Lang,,
4911,,5434,Pierre-yves Oudeyer,,
234,0.269411,5435,Nishant Mehta,b'5435',b'nishant mehta'
4912,,5436,Jason Pacheco,,
4913,,5437,Hanghang Tong,,
4914,,5438,Qiaozhu Mei,,
4915,,5439,Boleslaw Szymanski,,
4916,,544,Torsten Zeppenfeld,,
4917,,5440,Seong-hwan Jun,,
235,0.325135,5441,Liangliang Wang,b'5441',b'liangliang wang'
4918,,5442,Nicholas Ruozzi,,
4919,,5443,Cobi Cario,,
4920,,5444,Guillermo Canas,,
4921,,5445,Hachem Kadri,,
4922,,5446,Philippe Preux,,
4923,,5447,Ashwini Shukla,,
4924,,5448,Aude Billard,,
4925,,5449,Weixin Li,,
4926,,545,Jeffrey L. Teeters,,
236,0.34519,5450,Michael Osborne,b'5450',b'michael osborne'
237,0.875515,5451,Roman Garnett,b'5451',b'roman garnett'
4927,,5452,Philip Sterne,,
238,0.875515,5453,Abdul-saboor Sheikh,b'5453',b'abdul-saboor sheikh'
4928,,5454,Peter Krafft,,
4929,,5455,Juston Moore,,
4930,,5456,Bruce Desmarais,,
4931,,5457,Sourish Chaudhuri,,
4932,,5458,Pierre Gaillard,,
4933,,5459,Gabor Lugosi,,
4934,,546,Frank S. Werblin,,
4935,,5460,Jiafeng Guo,,
4936,,5461,Xueqi Cheng,,
4937,,5462,Cun-hui Zhang,,
4938,,5463,Kevin Swersky,,
4939,,5464,Minh Do,,
4940,,5465,Nisheeth Srivastava,,
4941,,5466,Peter Kontschieder,,
4942,,5467,Antonio Criminisi,,
4943,,5468,Fredrik Lindsten,,
4944,,5469,Thomas Sch?n,,
4945,,547,Paul W. Munro,,
4946,,5470,Chad Scherrer,,
4947,,5471,Mahantesh Halappanavar,,
4948,,5472,David Haglin,,
4949,,5473,Amit Daniely,,
4950,,5474,Adel Javanmard,,
4951,,5475,Mohsen Hejrati,,
4952,,5476,Nitish Srivastava,,
4953,,5477,Junyuan Xie,,
239,0.200626,5478,Enhong Chen,b'5478',b'enhong chen'
4954,,5479,Jeffrey Dean,,
4955,,548,Mary Tabasko,,
4956,,5480,Greg Corrado,,
4957,,5481,Rajat Monga,,
4958,,5482,Kai Chen,,
4959,,5483,Matthieu Devin,,
4960,,5484,Mark Mao,,
14,0.269411,5485,Andrew Senior,b'1280',b'andrew w. senior'
4961,,5486,Paul Tucker,,
4962,,5487,Jinfeng Yi,,
4963,,5488,Shaili Jain,,
4964,,5489,Tianbao Yang,,
4965,,549,Wulfram Gerstner,,
4966,,5490,Abhimanyu Das,,
4967,,5491,Anirban Dasgupta,,
4968,,5492,Michel Besserve,,
4969,,5493,Kevin Tang,,
4970,,5494,Vignesh Ramanathan,,
4971,,5495,Rishabh Iyer,,
4972,,5496,Takayuki Osogami,,
4973,,5497,Shinsuke Koyama,,
4974,,5498,Mathieu Sinn,,
4975,,5499,Bei Chen,,
4976,,55,Joshua Chover,,
4977,,550,Candace A. Kamm,,
4978,,5500,Borja Balle,,
4979,,5501,Matthew Coudron,,
4980,,5502,Gilad Lerman,,
4981,,5503,Neil Houlsby,,
4982,,5504,Ferenc Huszar,,
4983,,5505,Hiroki Terashima,,
4984,,5506,Ryan Kiros,,
4985,,5507,Andrew Ziegler,,
4986,,5508,Eric Christiansen,,
4987,,5509,David Kriegman,,
4988,,551,Visakan Kadirkamanathan,,
4989,,5510,Marc Deisenroth,,
4990,,5511,Tatsuya Harada,,
4991,,5512,Yasuo Kuniyoshi,,
4992,,5513,Sterling Johnson,,
4993,,5514,Florian T. Pokorny,,
4994,,5515,Hedvig Kjellstr?m,,
4995,,5516,Danica Kragic,,
4996,,5517,Carl Ek,,
4997,,5518,Tobias Baumgartner,,
4998,,5519,Thanh Ngo,,
4999,,552,Mahesan Niranjan,,
5000,,5520,Yousef Saad,,
5001,,5521,Marcelo Fiori,,
5002,,5522,Pablo Mus?,,
5003,,5523,Nicolas Heess,,
5004,,5524,Anteo Smerieri,,
5005,,5525,Fran?ois Duport,,
5006,,5526,Yvon Paquot,,
5007,,5527,Marc Haelterman,,
5008,,5528,Serge Massar,,
5009,,5529,Walter Dempsey,,
5010,,5530,Ognjen Arandjelovic,,
5011,,5531,Amadou Ba,,
5012,,5532,Yannig Goude,,
5013,,5533,Pascal Pompey,,
5014,,5534,Joseph Wang,,
5015,,5535,Xavier Bresson,,
5016,,5536,Thomas Laurent,,
5017,,5537,David Uminsky,,
5018,,5538,James V. Brecht,,
5019,,5539,Dino Sejdinovic,,
5020,,554,Andreas V. M. Herz,,
5021,,5540,Heiko Strathmann,,
5022,,5541,Yuchen Zhang,,
5023,,5542,Pinghua Gong,,
5024,,5543,Will Zou,,
5025,,5544,Nan Li,,
5026,,5545,Jiseong Park,,
5027,,5546,Yun Fu,,
5028,,5547,Frank Park,,
5029,,5548,Hossein Azari,,
5030,,5549,David Parks,,
5031,,555,J. Leo van Hemmen,,
5032,,5550,Lirong Xia,,
5033,,5551,Andrew Delong,,
5034,,5552,Olga Veksler,,
5035,,5553,Anton Osokin,,
5036,,5554,Yuri Boykov,,
5037,,5555,Romain Caz?,,
5038,,5556,Mark Humphries,,
5039,,5557,Yudong Chen,,
5040,,5558,Yuekai Sun,,
5041,,5559,Michael Saunders,,
5042,,556,A. Zee,,
5043,,5560,Dan Ciresan,,
5044,,5561,Alessandro Giusti,,
5045,,5562,Luca M. Gambardella,,
5046,,5563,Brett Vintch,,
5047,,5564,Andrew Zaharia,,
5048,,5565,J Movshon,,
5049,,5567,Simon Lyons,,
5050,,5568,Simo S?rkk?,,
5051,,5569,Antoine Bordes,,
5052,,557,John Lazzaro,,
5053,,5570,Shusen Wang,,
5054,,5571,Oriol Vinyals,,
5055,,5572,Joonseok Lee,,
5056,,5573,Mingxuan Sun,,
5057,,5574,Matthew Loper,,
5058,,5575,Ralph Bourdoukan,,
5059,,5576,David Barrett,,
5060,,5577,Feng Cao,,
5061,,5578,Amir Sani,,
5062,,5579,Amy Greenwald,,
240,0.228641,558,Andrew Moore,b'558',b'andrew moore'
5063,,5580,Jiacui Li,,
5064,,5581,Eric Sodomka,,
5065,,5582,Zahra Zamani,,
5066,,5583,Kristian Kersting,,
5067,,5584,Katherine Chen,,
5068,,5585,Bojun Tu,,
5069,,5586,Youssef Mroueh,,
5070,,5587,Alex Schwing,,
5071,,5588,James Hensman,,
5072,,5589,Arthur Guez,,
5073,,559,Robert C. Frye,,
5074,,5590,Gary Huang,,
5075,,5591,Marwan Mattar,,
5076,,5592,Xiaolong Wang,,
5077,,5593,Liang Lin,,
241,0.875515,5594,Firdaus Janoos,b'5594',b'firdaus janoos'
5078,,5595,Weichang Li,,
5079,,5596,Niranjan Subrahmanya,,
5080,,5597,Istvan Morocz,,
5081,,5598,William Wells,,
5082,,5599,Dianne O'leary,,
5083,,56,Jacques J. Vidal,,
5084,,560,Kevin D. Cummings,,
5085,,5600,Brody Huval,,
5086,,5601,Bharath Bath,,
242,0.0416529,5602,S. Eslami,b'5602',b's. eslami'
5087,,5603,Pieter-jan Kindermans,,
5088,,5604,Hannes Verschore,,
5089,,5605,David Verstraeten,,
5090,,5606,Art Owen,,
5091,,5607,Emanuele Coviello,,
5092,,5608,Antoni B. Chan,,
5093,,5609,Tal Wagner,,
5094,,561,Edward A. Rietman,,
5095,,5610,Michael Paul,,
5096,,5611,Ren Xiaofeng,,
5097,,5612,Jes?s Cid-sueiro,,
5098,,5613,Madalina Fiterau,,
5099,,5614,Yi Zhen,,
5100,,5615,Du Tran,,
5101,,5616,Junsong Yuan,,
5102,,5617,Argyris Kalogeratos,,
5103,,5618,Aristidis Likas,,
5104,,5619,Won H. Kim,,
5105,,562,Volker Tresp,,
5106,,5620,Deepti Pachauri,,
5107,,5621,Charles Hatt,,
5108,,5622,Moo. K. Chung,,
5109,,5623,Mehrdad Mahdavi,,
5110,,5624,Angela Eigenstetter,,
5111,,5625,Bjorn Ommer,,
5112,,5626,Boris Lesner,,
5113,,5627,Dijun Luo,,
243,0.875515,5628,David Lopez-paz,b'5628',b'david lopez-paz'
5114,,5629,Dongho Kim,,
5115,,563,Henrik Fredholm,,
5116,,5630,Yanping Huang,,
5117,,5631,Timothy Hanks,,
5118,,5632,Mike Shadlen,,
5119,,5633,Aaron Wilson,,
5120,,5634,Maayan Harel,,
5121,,5635,Sen Yang,,
5122,,5636,Mohammad Norouzi,,
5123,,5637,Fang Han,,
5124,,5638,Tuo Zhao,,
5125,,5639,Volkmar Welker,,
5126,,564,Henrik Bohr,,
5127,,5640,Hankz H. Zhuo,,
5128,,5641,Subbarao Kambhampati,,
5129,,5642,Pieter Roelfsema,,
5130,,5643,Marius Pachitariu,,
5131,,5644,Tsuyoshi Ueno,,
5132,,5645,Felipe Trevizan,,
15,0.308444,5646,Manuela Veloso,b'1313',b'manuela m. veloso'
5133,,5647,Paul Vernaza,,
5134,,5648,David Belanger,,
5135,,5649,Alexandre Passos,,
5136,,565,Jakob Bohr,,
5137,,5650,Sebastian Riedel,,
5138,,5651,Tyagi Hemant,,
5139,,5652,Tingni Sun,,
5140,,5653,Alex Krizhevsky,,
5141,,5654,Krikamol Muandet,,
5142,,5655,Francesco Dinuzzo,,
5143,,5656,Francisco Ruiz,,
5144,,5657,Isabel Valera,,
5145,,5658,Carlos Blanco,,
5146,,5659,Elad Mezuman,,
5147,,566,S?ren Brunak,,
5148,,5660,Katja Hansen,,
5149,,5661,Matthias Rupp,,
5150,,5662,Franziska Biegler,,
5151,,5663,Alexandre Tkatchenko,,
5152,,5664,Anatole V. Lilienfeld,,
5153,,5665,Yunchao Gong,,
5154,,5666,Vishal Verma,,
5155,,5667,Lucas Theis,,
244,0.875515,5668,Jascha Sohl-dickstein,b'5668',b'jascha sohl-dickstein'
245,0.875515,5669,Shih-fu Chang,b'5669',b'shih-fu chang'
5156,,567,Rodney M. J. Cotterill,,
5157,,5670,Yuxuan Wang,,
5158,,5671,Nicholas Foti,,
246,0.410922,5672,Sinead Williamson,b'5672',b'sinead williamson'
5159,,5673,Dor Kedem,,
5160,,5674,Stephen Tyree,,
5161,,5675,Michael Horrell,,
5162,,5676,Tele Hao,,
5163,,5677,Weihao Kong,,
5164,,5678,Jianqiu Ji,,
5165,,5679,Jianmin Li,,
5166,,568,Benny Lautrup,,
5167,,5680,Qi Tian,,
5168,,5681,Yali Wang,,
5169,,5682,Furong Huang,,
5170,,5683,Stephane Gaiffas,,
5171,,5684,Ke Jiang,,
5172,,5685,Trung Nguyen,,
5173,,5686,Tomi Silander,,
5174,,5687,Tze Y. Leong,,
247,0.379375,5688,Anna Choromanska,b'5688',b'anna choromanska'
5175,,5689,Daniel Alexander,,
5176,,569,Steffen B. Petersen,,
5177,,57,John Haggerty,,
5178,,570,Eric I. Chang,,
5179,,571,Jean Pierre Raysz,,
102,0.875515,5713,Jonathan W. Pillow,b'2587',b'jonathan w. pillow'
5180,,572,Bernard Victorri,,
5181,,573,Hal McCartor,,
5182,,574,Charles Schley,,
5183,,575,Robert C. Williamson,,
5184,,576,Michiel O. Noordewier,,
248,0.34519,577,Geoffrey G. Towell,b'577',b'geoffrey g. towell'
5185,,578,Jude W. Shavlik,,
5186,,579,John L. Perry,,
5187,,58,Matthew A. Wilson,,
5188,,580,Douglas R. Baumgardt,,
5189,,581,Khalid Choukri,,
5190,,582,Terrence Fine,,
5191,,583,Juergen Schmidhuber,,
5192,,5837,Jan Grewe,,
5193,,5838,Jan Benda,,
5194,,584,John F. Kolen,,
240,0.228641,585,Andrew W. Moore,b'558',b'andrew moore'
5195,,586,John Allman,,
